ID,Date House was Sold,Sale Price,No of Bedrooms,No of Bathrooms,Flat Area (in Sqft),Lot Area (in Sqft),No of Floors,Waterfront View,No of Times Visited,Condition of the House,Overall Grade,Area of the House from Basement (in Sqft),Basement Area (in Sqft),Age of House (in Years),Renovated Year,Zipcode,Latitude,Longitude,Living Area after Renovation (in Sqft),Lot Area after Renovation (in Sqft)
7939000090,14 September 2017,355000.0,4,1.75,2040.0,15000.0,1.0,No,,Good,7,1360.0,680,51,0,98092.0,47.3107,-122.189,2310.0,15000
7203140180,14 August 2017,429000.0,4,2.5,1840.0,4593.0,2.0,No,,Fair,7,1840.0,0,8,0,98053.0,47.6866,-122.013,1740.0,3600
4024101478,15 March 2016,498500.0,4,2.5,1910.0,7172.0,2.0,No,,Fair,8,1910.0,0,25,0,98155.0,47.7615,-122.309,1630.0,10127
795000765,14 June 2017,92000.0,2,1.0,760.0,5500.0,1.5,No,,Fair,5,760.0,0,71,0,98168.0,47.5045,-122.329,1040.0,5515
3876300080,14 December 2017,434400.0,5,1.75,1960.0,7875.0,1.0,No,,Good,7,1960.0,0,50,0,98034.0,47.7256,-122.18,1800.0,7764
114100745,14 May 2017,475000.0,6,3.0,3470.0,117612.0,1.5,No,,Fair,7,3470.0,0,94,0,98028.0,47.7663,-122.234,2120.0,17100
325059286,14 May 2017,819900.0,5,2.75,3150.0,7119.0,2.0,No,,Fair,9,3150.0,0,5,0,98052.0,47.6759,-122.151,1560.0,8384
868002335,15 March 2016,1430000.0,3,2.75,2710.0,9204.0,1.5,No,Four,Fair,9,1480.0,1230,43,0,98177.0,47.7039,-122.385,2960.0,10080
3579000370,15 March 2016,448500.0,3,2.25,1830.0,7943.0,2.0,No,,Fair,8,1830.0,0,33,0,98028.0,47.7466,-122.249,2100.0,8070
825059271,14 September 2017,900000.0,3,2.75,2980.0,12600.0,1.5,No,,Fair,8,1590.0,1390,77,2012,98033.0,47.674,-122.196,1520.0,9660
3260590070,14 August 2017,744000.0,4,2.5,3140.0,7260.0,2.0,No,,Fair,8,2200.0,940,14,0,98006.0,47.5664,-122.124,2860.0,8186
705730180,14 October 2017,339995.0,4,2.5,2180.0,5367.0,2.0,No,,Fair,7,2180.0,0,18,0,98038.0,47.3775,-122.022,2180.0,5130
2110200036,14 November 2017,700000.0,5,3.25,2400.0,3118.0,2.0,No,,Good,7,1780.0,620,90,0,98122.0,47.6094,-122.291,2100.0,3941
3390600010,14 May 2017,365000.0,3,1.0,1090.0,6435.0,1.0,No,,Good,7,1090.0,0,63,0,98106.0,47.5334,-122.365,1340.0,6435
7931000053,14 December 2017,362950.0,4,1.75,2140.0,159865.0,1.0,No,,Good,7,1140.0,1000,58,0,98031.0,47.4235,-122.218,1830.0,15569
254000241,15 March 2016,540000.0,3,2.5,2220.0,5279.0,2.0,No,,Fair,8,2220.0,0,12,0,98146.0,47.5132,-122.387,1610.0,5297
9468200125,14 August 2017,480000.0,2,1.0,1030.0,3060.0,1.0,No,Twice,Good,7,790.0,240,100,0,98103.0,47.6779,-122.353,1390.0,3060
2922700155,14 November 2017,530000.0,4,2.5,2000.0,4700.0,1.5,No,,Good,7,1220.0,780,74,0,98117.0,47.6902,-122.368,1560.0,4700
3448001285,14 August 2017,442500.0,4,2.0,1540.0,5920.0,1.5,No,,Excellent,7,1540.0,0,83,0,98125.0,47.7148,-122.301,1630.0,6216
7856640460,14 December 2017,950000.0,4,2.75,3800.0,12200.0,2.0,No,Thrice,Good,10,3800.0,0,32,0,98006.0,47.5689,-122.156,3710.0,14796
259600050,15 February 2016,458500.0,3,1.75,1250.0,9605.0,1.0,No,,Fair,7,1250.0,0,54,0,98008.0,47.6325,-122.121,1570.0,9605
6099400140,14 September 2017,230000.0,5,1.0,1920.0,19040.0,1.0,No,,Fair,7,1160.0,760,57,0,98168.0,47.4756,-122.294,1920.0,11520
2581900284,14 July 2017,821000.0,3,2.75,2760.0,8476.0,1.0,No,,Good,8,1690.0,1070,51,0,98040.0,47.5402,-122.215,2610.0,9835
7533800295,14 August 2017,1750000.0,4,3.25,3460.0,7749.0,2.0,No,Once,Fair,10,3020.0,440,68,1998,98115.0,47.6849,-122.273,3030.0,8680
6647200060,15 February 2016,405000.0,3,1.75,1670.0,6720.0,1.0,No,,Fair,7,1140.0,530,38,0,98034.0,47.7198,-122.193,1670.0,7320
7131300063,15 April 2016,350000.0,4,1.75,2140.0,4959.0,1.0,No,,Fair,7,1080.0,1060,53,0,98118.0,47.5166,-122.266,1590.0,5250
2473100635,14 May 2017,297950.0,3,2.0,1240.0,10800.0,1.0,No,,Fair,7,1240.0,0,51,2010,98058.0,47.449,-122.155,1480.0,8840
1073100030,15 April 2016,365000.0,3,1.0,1120.0,8443.0,1.0,No,,Fair,7,1120.0,0,65,0,98133.0,47.7715,-122.336,1450.0,8433
345700340,14 June 2017,306888.0,2,1.5,1010.0,7719.0,2.0,No,,Fair,7,1010.0,0,37,0,98056.0,47.5128,-122.189,1210.0,7719
1328330510,14 September 2017,344950.0,3,1.75,1870.0,7500.0,1.0,No,,Excellent,8,1320.0,550,40,0,98058.0,47.4428,-122.134,1870.0,7275
7625701386,14 May 2017,430000.0,3,1.75,2150.0,4333.0,1.0,No,,Fair,7,1200.0,950,62,0,98136.0,47.5537,-122.388,1480.0,6500
5589300361,14 September 2017,270000.0,3,1.5,1610.0,8375.0,2.0,No,,Fair,7,1610.0,0,91,0,98155.0,47.7527,-122.306,1610.0,9107
3131201290,15 March 2016,900000.0,4,2.5,2660.0,3672.0,2.0,No,,Excellent,8,1800.0,860,108,0,98105.0,47.6609,-122.324,1510.0,3825
7853360250,14 July 2017,592000.0,5,3.5,3340.0,5000.0,2.0,No,,Fair,8,2580.0,760,6,0,98065.0,47.5168,-121.871,3420.0,5000
7128300060,14 July 2017,443000.0,5,1.75,1650.0,3000.0,1.5,No,,Fair,8,1650.0,0,116,0,98144.0,47.5955,-122.306,1740.0,4000
323079065,14 June 2017,790000.0,4,3.5,3190.0,31450.0,2.0,No,,Fair,9,3190.0,0,8,0,98027.0,47.501,-121.902,3000.0,72745
2790400380,14 December 2017,560000.0,3,2.5,2020.0,11935.0,1.0,No,,Good,9,2020.0,0,42,0,98052.0,47.632,-122.092,2410.0,12350
9161100075,15 March 2016,673000.0,4,2.25,2580.0,2875.0,2.0,No,,Fair,9,2580.0,0,3,0,98116.0,47.5674,-122.392,1290.0,5750
1126049053,14 November 2017,770000.0,4,2.75,3820.0,26300.0,2.0,No,,Fair,9,2850.0,970,4,0,98028.0,47.7618,-122.261,1860.0,12136
5101406536,14 October 2017,450000.0,2,1.0,1340.0,7250.0,1.0,No,,Good,7,1340.0,0,67,0,98125.0,47.7015,-122.32,1450.0,7026
7696630170,14 June 2017,276000.0,4,2.5,2068.0,7242.0,2.0,No,,Good,7,2068.0,0,42,0,98001.0,47.3318,-122.281,1560.0,7524
7237500590,14 November 2017,1320000.0,4,5.25,6110.0,10369.0,2.0,No,,Fair,10,6110.0,0,13,0,98059.0,47.5285,-122.135,4190.0,10762
6072760210,14 October 2017,437850.0,4,2.25,2670.0,14255.0,1.0,No,,Good,8,1610.0,1060,43,0,98006.0,47.5623,-122.175,2470.0,10290
3275850180,14 June 2017,675000.0,3,2.25,2610.0,9002.0,2.0,No,,Fair,9,2610.0,0,30,0,98052.0,47.6909,-122.104,2320.0,8306
2597531030,14 August 2017,756000.0,4,2.5,2730.0,10753.0,2.0,No,,Fair,9,2730.0,0,27,0,98006.0,47.5414,-122.133,3090.0,10740
6822100050,14 September 2017,525000.0,2,1.5,960.0,7200.0,1.0,No,,Fair,7,960.0,0,108,1987,98199.0,47.649,-122.403,1550.0,6000
9201000610,14 June 2017,875000.0,4,2.25,3720.0,12384.0,1.0,No,Twice,Excellent,8,1860.0,1860,48,0,98075.0,47.5836,-122.074,3180.0,15541
3260350100,14 August 2017,690000.0,4,2.5,2780.0,4688.0,2.0,No,,Fair,9,2780.0,0,15,0,98059.0,47.5225,-122.156,3000.0,6029
5710500230,15 May 2016,545000.0,3,2.0,1900.0,9975.0,1.0,No,,Fair,8,1500.0,400,45,0,98027.0,47.5307,-122.054,2140.0,9825
8663280160,15 March 2016,545000.0,5,2.5,2520.0,7863.0,1.0,No,,Fair,7,1500.0,1020,37,0,98034.0,47.7096,-122.199,2030.0,8580
5450900060,14 September 2017,1480000.0,5,2.5,4570.0,19252.0,2.0,No,,Excellent,10,4570.0,0,53,0,98040.0,47.5553,-122.22,3180.0,13314
104550750,14 July 2017,241000.0,3,2.0,1520.0,7131.0,1.0,No,,Fair,8,1520.0,0,25,0,98023.0,47.3061,-122.361,1890.0,7379
9498200091,14 September 2017,582500.0,2,2.0,1540.0,6804.0,1.0,No,,Excellent,7,1020.0,520,76,0,98177.0,47.7044,-122.372,1380.0,6930
7010700110,14 September 2017,440000.0,3,2.25,1760.0,1800.0,2.0,No,,Fair,7,1330.0,430,35,0,98199.0,47.6579,-122.394,1150.0,4575
1450100390,15 March 2016,208000.0,3,1.0,920.0,7314.0,1.0,No,,Fair,6,920.0,0,58,0,98002.0,47.2892,-122.22,1010.0,7420
9276200220,14 July 2017,375000.0,1,1.0,720.0,3166.0,1.0,No,,Fair,6,720.0,0,98,0,98116.0,47.5811,-122.389,1140.0,6250
2741100741,14 June 2017,411715.0,3,1.75,1840.0,5101.0,1.0,No,,Excellent,7,1040.0,800,66,0,98108.0,47.5585,-122.317,1340.0,5000
1523059100,14 September 2017,320000.0,5,1.0,1740.0,27350.0,1.0,No,,Good,5,1740.0,0,60,0,98059.0,47.4809,-122.153,2760.0,10749
6817801150,15 March 2016,555000.0,4,2.5,2160.0,10987.0,1.0,No,,Good,8,1440.0,720,37,2003,98074.0,47.6333,-122.034,1280.0,11617
2597531110,14 September 2017,812500.0,4,2.5,2750.0,10159.0,2.0,No,,Fair,10,2750.0,0,27,0,98006.0,47.5426,-122.135,3160.0,10159
565300110,14 December 2017,432500.0,3,2.5,2390.0,6435.0,1.0,No,,Fair,8,1600.0,790,40,0,98034.0,47.726,-122.194,2020.0,7300
6821102100,15 March 2016,510000.0,2,1.0,810.0,6480.0,1.0,No,,Excellent,6,810.0,0,76,0,98199.0,47.6493,-122.398,1920.0,6000
8035600590,14 July 2017,335000.0,3,2.75,2850.0,8039.0,1.0,No,,Good,8,1540.0,1310,29,0,98031.0,47.4141,-122.204,2240.0,7727
7701960130,14 October 2017,820000.0,3,2.5,2980.0,18935.0,1.5,No,,Fair,10,2980.0,0,28,0,98077.0,47.7133,-122.079,3670.0,18225
1074100110,14 May 2017,355300.0,3,2.5,1620.0,7410.0,1.0,No,,Excellent,7,1620.0,0,63,0,98133.0,47.7708,-122.335,1450.0,8121
2473001210,14 September 2017,333000.0,4,1.75,1880.0,9880.0,1.0,No,,Good,8,1880.0,0,51,0,98058.0,47.4551,-122.151,1880.0,9600
3996900555,14 October 2017,395000.0,4,2.0,1780.0,8149.0,1.5,No,,Good,7,1780.0,0,70,0,98155.0,47.745,-122.302,1180.0,8149
221049191,15 April 2016,329500.0,3,2.5,2120.0,22482.0,1.0,No,,Excellent,7,1360.0,760,39,0,98001.0,47.341,-122.265,2330.0,16016
1324039110,14 November 2017,750000.0,4,3.5,3050.0,7020.0,2.0,No,Thrice,Fair,9,2050.0,1000,34,0,98126.0,47.571,-122.374,2170.0,5900
720079001,14 June 2017,667000.0,3,1.75,3320.0,478288.0,1.5,No,Thrice,Good,8,2260.0,1060,85,1982,98022.0,47.2407,-121.953,2960.0,217800
1311800130,15 January 2016,162500.0,3,1.5,1390.0,7417.0,1.0,No,,Fair,7,1390.0,0,51,0,98001.0,47.3369,-122.275,1390.0,7665
5315100476,14 October 2017,760250.0,5,2.75,2540.0,8250.0,1.0,No,,Good,7,1440.0,1100,65,0,98040.0,47.5875,-122.24,2540.0,11000
3840700600,15 April 2016,355000.0,3,1.0,900.0,37800.0,1.0,No,,Good,5,700.0,200,95,0,98034.0,47.7146,-122.234,1750.0,11998
7811200310,14 December 2017,635000.0,4,2.25,1920.0,8910.0,1.0,No,,Good,8,1200.0,720,49,0,98005.0,47.5897,-122.156,2250.0,8800
7942600006,14 November 2017,345000.0,3,1.0,1390.0,2640.0,1.5,No,,Fair,7,1230.0,160,115,0,98122.0,47.6078,-122.307,1780.0,3920
9477201040,14 November 2017,430000.0,3,1.75,1810.0,7300.0,1.0,No,,Good,7,1240.0,570,42,0,98034.0,47.7299,-122.192,1460.0,7560
9553200052,14 May 2017,345000.0,3,1.0,1110.0,6250.0,1.0,No,,Fair,7,1110.0,0,62,0,98115.0,47.6977,-122.292,2010.0,6944
7199360090,15 March 2016,478000.0,3,1.0,1440.0,7107.0,1.0,No,,Good,7,1000.0,440,38,0,98052.0,47.6968,-122.124,1540.0,7140
7932000078,14 May 2017,310000.0,3,1.75,2070.0,37904.0,1.0,No,,Good,7,1420.0,650,45,0,98058.0,47.425,-122.186,2011.0,19110
6600490250,15 April 2016,269000.0,4,2.5,2060.0,3608.0,2.0,No,,Fair,7,2060.0,0,14,0,98198.0,47.362,-122.309,2060.0,3608
3328500250,14 May 2017,285000.0,4,2.5,2200.0,9397.0,2.0,No,,Fair,8,2200.0,0,31,0,98001.0,47.3406,-122.269,2310.0,9176
7889601300,15 April 2016,268000.0,3,1.0,1420.0,6000.0,1.0,No,,Fair,6,1420.0,0,77,0,98146.0,47.4913,-122.336,1480.0,6000
1721059218,14 August 2017,271675.0,3,1.75,2140.0,13068.0,1.0,No,,Good,7,1460.0,680,44,0,98092.0,47.3099,-122.197,2090.0,17424
5667100025,14 July 2017,405000.0,3,1.5,1010.0,7683.0,1.5,No,,Excellent,7,1010.0,0,65,0,98125.0,47.72,-122.318,1550.0,7271
1806900499,14 July 2017,675000.0,3,3.25,1720.0,1330.0,2.0,No,,Fair,8,1030.0,690,14,0,98112.0,47.62,-122.309,1720.0,1520
2202500150,14 August 2017,375000.0,3,1.0,1230.0,9877.0,1.0,No,,Fair,7,1230.0,0,64,0,98006.0,47.5745,-122.136,1240.0,9965
8605900060,14 June 2017,545000.0,3,1.75,1810.0,3000.0,1.5,No,,Good,7,1810.0,0,115,0,98107.0,47.6599,-122.363,1140.0,3000
7853300970,15 April 2016,489000.0,4,2.5,2170.0,4587.0,2.0,No,,Fair,7,2170.0,0,12,0,98065.0,47.5396,-121.889,2170.0,5211
4140930110,14 December 2017,828200.0,4,2.75,3400.0,7081.0,2.0,No,,Fair,9,3400.0,0,17,0,98006.0,47.5661,-122.123,3060.0,7081
9809000020,14 May 2017,1900000.0,5,2.25,3120.0,16672.0,2.0,No,,Good,9,3120.0,0,49,0,98004.0,47.6458,-122.219,3740.0,17853
7199330130,14 July 2017,474000.0,3,1.75,1530.0,8000.0,2.0,No,,Fair,7,1530.0,0,40,0,98052.0,47.6971,-122.13,1530.0,7500
3276930420,14 September 2017,585000.0,4,2.5,2330.0,45860.0,2.0,No,,Fair,9,2330.0,0,29,0,98075.0,47.5842,-121.992,2930.0,5020
9826701735,14 November 2017,449950.0,3,2.0,1880.0,3048.0,2.0,No,,Good,7,1880.0,0,116,0,98122.0,47.6031,-122.303,1680.0,3600
1105000015,14 June 2017,417000.0,2,1.0,920.0,6600.0,1.0,No,,Fair,6,920.0,0,99,2003,98118.0,47.5452,-122.27,1510.0,5944
6414100231,14 October 2017,440000.0,4,1.75,1920.0,7986.0,1.0,No,,Fair,7,960.0,960,66,0,98125.0,47.7209,-122.318,1700.0,7452
3185600055,14 June 2017,495000.0,6,5.0,3440.0,4500.0,2.0,No,,Fair,8,3280.0,160,11,0,98055.0,47.4871,-122.219,1400.0,5500
142000165,14 May 2017,749950.0,4,2.75,2600.0,6050.0,2.0,No,,Excellent,8,1960.0,640,69,0,98116.0,47.5656,-122.4,1990.0,6050
3522029031,14 May 2017,363750.0,3,1.75,1726.0,197326.0,2.0,No,,Good,7,1726.0,0,36,0,98070.0,47.3484,-122.505,2114.0,99316
7972604345,14 May 2017,137000.0,3,1.0,950.0,7620.0,1.0,No,,Fair,6,950.0,0,64,0,98106.0,47.5178,-122.346,1260.0,7620
2525310220,14 October 2017,242050.0,3,2.5,2170.0,9900.0,1.0,No,,Fair,7,1690.0,480,38,0,98038.0,47.3634,-122.031,1420.0,10614
7852090680,15 March 2016,561000.0,4,2.5,2550.0,5395.0,2.0,No,,Fair,8,2550.0,0,17,0,98065.0,47.5355,-121.874,2850.0,6109
6815100380,15 May 2016,855000.0,3,1.75,1900.0,4000.0,1.0,No,,Fair,7,1300.0,600,53,0,98103.0,47.6854,-122.331,1880.0,4000
2426059097,15 March 2016,910000.0,4,2.5,3530.0,49222.0,2.0,No,,Good,9,3530.0,0,32,0,98072.0,47.7285,-122.112,3750.0,49222
731500320,14 November 2017,282000.0,4,2.5,1785.0,2552.0,2.0,No,,Fair,8,1785.0,0,9,0,98030.0,47.3582,-122.2,1691.0,2700
9178601660,15 May 2016,1700000.0,5,3.0,3320.0,5354.0,2.0,No,,Fair,9,3320.0,0,14,0,98103.0,47.6542,-122.331,2330.0,4040
7923100410,14 October 2017,650000.0,4,1.75,2640.0,8215.0,1.0,No,,Good,7,1500.0,1140,52,0,98008.0,47.5819,-122.125,2070.0,7875
1373800330,15 April 2016,1120000.0,4,2.5,3690.0,11191.0,1.0,No,Thrice,Good,10,2190.0,1500,67,0,98199.0,47.6434,-122.412,3460.0,8160
2413910190,15 February 2016,500000.0,3,1.75,1690.0,48096.0,1.0,No,,Fair,7,1690.0,0,45,0,98053.0,47.6745,-122.061,2070.0,35160
3459000050,14 June 2017,470000.0,3,1.75,2290.0,14800.0,1.0,No,,Fair,8,1620.0,670,53,0,98155.0,47.7735,-122.273,2320.0,12474
3578401060,15 May 2016,625000.0,3,2.25,1920.0,9672.0,2.0,No,,Good,8,1920.0,0,34,0,98074.0,47.6233,-122.046,1950.0,10125
1950900245,14 December 2017,123300.0,3,1.0,1150.0,8050.0,1.5,No,,Good,7,1150.0,0,62,0,98032.0,47.374,-122.296,1360.0,8050
3897100275,14 October 2017,460000.0,3,1.75,1660.0,9900.0,2.0,No,,Fair,8,1660.0,0,40,0,98033.0,47.6704,-122.184,1720.0,6600
7504001430,14 October 2017,539000.0,3,1.5,1740.0,12000.0,2.0,No,,Fair,9,1740.0,0,44,0,98074.0,47.6276,-122.053,2580.0,12224
6814600355,14 June 2017,618250.0,4,3.25,2520.0,3360.0,1.5,No,,Good,8,1550.0,970,87,0,98115.0,47.6801,-122.315,1730.0,3360
5145000130,14 September 2017,450000.0,3,2.25,1660.0,10247.0,1.0,No,,Excellent,7,1130.0,530,50,0,98034.0,47.7262,-122.222,1680.0,7637
3577000116,15 March 2016,680000.0,4,1.0,2200.0,12137.0,1.0,No,Four,Good,8,1640.0,560,62,0,98028.0,47.7473,-122.261,3250.0,17153
1854900240,14 May 2017,655000.0,4,2.5,2990.0,5669.0,2.0,No,,Fair,8,2990.0,0,15,0,98074.0,47.6119,-122.011,3110.0,5058
2473350790,15 May 2016,371000.0,3,1.75,1970.0,9512.0,1.0,No,,Fair,8,1970.0,0,50,0,98058.0,47.4545,-122.146,2250.0,10573
5414100040,14 September 2017,299950.0,2,1.0,800.0,3000.0,1.0,No,,Fair,6,800.0,0,114,0,98118.0,47.5602,-122.292,1640.0,3400
5104510490,14 May 2017,312900.0,4,2.5,1630.0,4473.0,2.0,No,,Fair,7,1630.0,0,15,0,98038.0,47.3546,-122.015,1830.0,5082
2024059094,14 August 2017,515000.0,3,2.25,1920.0,11500.0,1.0,No,,Fair,8,1920.0,0,46,2000,98006.0,47.5498,-122.188,2260.0,8866
8011100005,15 January 2016,398500.0,4,2.5,2250.0,6064.0,2.0,No,,Fair,8,2250.0,0,13,0,98056.0,47.4956,-122.174,1520.0,7840
425000230,14 December 2017,150000.0,2,1.0,870.0,5700.0,1.0,No,,Good,6,870.0,0,61,0,98056.0,47.498,-122.17,1020.0,5700
3449500035,14 September 2017,322000.0,3,1.75,2200.0,12231.0,1.0,No,,Good,7,1250.0,950,54,0,98056.0,47.5076,-122.173,2200.0,9825
3832310350,14 October 2017,229900.0,3,1.75,1100.0,7224.0,1.0,No,,Fair,7,1100.0,0,37,0,98032.0,47.3717,-122.277,1700.0,8447
3904100106,15 April 2016,335000.0,3,1.0,2320.0,6750.0,1.0,No,,Fair,7,1160.0,1160,58,0,98118.0,47.5327,-122.276,1230.0,6075
3383900058,14 November 2017,580000.0,3,3.25,1490.0,857.0,3.0,No,,Fair,8,1220.0,270,17,0,98102.0,47.6357,-122.324,1550.0,1092
7283900153,15 April 2016,400000.0,3,1.0,1060.0,12000.0,1.0,No,,Fair,7,1060.0,0,66,0,98133.0,47.7703,-122.35,1550.0,10500
2254501342,15 May 2016,518000.0,2,1.5,1140.0,1149.0,2.0,No,,Fair,7,940.0,200,17,0,98122.0,47.6124,-122.314,1460.0,1149
8651402700,14 October 2017,202950.0,2,1.0,1060.0,5144.0,1.0,No,,Excellent,6,1060.0,0,49,0,98042.0,47.3613,-122.088,1130.0,5200
4307350450,14 May 2017,289950.0,3,2.5,1960.0,3480.0,2.0,No,,Fair,7,1960.0,0,14,0,98056.0,47.4802,-122.18,2560.0,3500
7977201240,15 March 2016,1010000.0,4,3.5,3500.0,4080.0,2.0,No,Twice,Fair,9,2590.0,910,14,0,98115.0,47.6834,-122.292,2430.0,5100
2880100795,14 November 2017,650000.0,3,2.5,2350.0,3750.0,2.0,No,,Fair,7,1740.0,610,15,0,98117.0,47.6767,-122.365,1590.0,4700
7853270200,14 October 2017,672500.0,4,2.5,3470.0,6651.0,2.0,No,,Fair,9,3470.0,0,13,0,98065.0,47.5426,-121.879,2730.0,6179
5419000050,14 September 2017,338500.0,4,2.5,2717.0,4513.0,2.0,No,,Fair,8,2717.0,0,13,0,98001.0,47.3373,-122.266,2550.0,4841
3359500665,14 October 2017,725000.0,3,1.5,1790.0,6000.0,1.5,No,,Good,7,1790.0,0,115,0,98115.0,47.6754,-122.325,1290.0,3500
3125079062,15 April 2016,589000.0,3,2.5,2660.0,206480.0,1.0,No,,Fair,8,2660.0,0,29,0,98024.0,47.6042,-121.956,2660.0,206736
1139000072,15 April 2016,325000.0,2,1.5,1180.0,834.0,3.0,No,,Fair,8,1180.0,0,9,0,98133.0,47.7074,-122.356,1180.0,1207
2025700790,14 August 2017,290700.0,3,2.5,1670.0,6666.0,2.0,No,,Good,7,1670.0,0,26,0,98038.0,47.3488,-122.033,1370.0,6170
522079068,15 May 2016,513000.0,3,2.5,2150.0,161607.0,2.0,No,,Fair,7,1330.0,820,23,0,98038.0,47.4178,-121.937,2400.0,207781
4099100260,14 September 2017,589000.0,3,2.5,2940.0,4799.0,1.0,No,,Fair,9,1710.0,1230,22,0,98033.0,47.6681,-122.184,2540.0,4616
1085610030,14 August 2017,725500.0,4,2.5,2790.0,74495.0,2.0,No,,Fair,9,2790.0,0,21,0,98053.0,47.6628,-122.056,2790.0,24643
6777800150,14 July 2017,265000.0,3,1.75,2200.0,7200.0,1.0,No,,Fair,8,1270.0,930,56,0,98032.0,47.3745,-122.276,1800.0,8000
7203100660,14 November 2017,780000.0,4,2.75,3420.0,6787.0,2.0,No,,Fair,9,3420.0,0,8,0,98053.0,47.6962,-122.023,3450.0,6137
2685600090,14 November 2017,345000.0,3,1.5,1030.0,6969.0,1.0,No,,Good,6,1030.0,0,97,0,98108.0,47.5492,-122.3,1420.0,6000
2354300835,14 December 2017,480000.0,2,2.0,1140.0,12000.0,1.0,No,,Fair,6,1140.0,0,75,0,98027.0,47.5277,-122.031,1880.0,6125
7696630080,14 May 2017,197000.0,3,1.75,1690.0,7735.0,1.0,No,,Good,7,1060.0,630,42,0,98001.0,47.3324,-122.28,1580.0,7503
4017050820,15 March 2016,569999.0,3,2.5,3080.0,13880.0,2.0,No,,Fair,9,3080.0,0,28,0,98038.0,47.3726,-122.025,2780.0,15318
7202340960,14 September 2017,581000.0,3,2.5,2600.0,4438.0,2.0,No,,Fair,7,2600.0,0,14,0,98053.0,47.6799,-122.034,2600.0,4904
3818400110,14 August 2017,520000.0,4,2.5,2900.0,4950.0,2.0,No,,Fair,8,2900.0,0,14,0,98028.0,47.7717,-122.236,2590.0,4950
2112700185,15 March 2016,435000.0,3,2.5,3110.0,6000.0,1.0,No,Twice,Fair,8,1560.0,1550,51,0,98106.0,47.5331,-122.353,2060.0,6000
2517000600,15 January 2016,315000.0,4,2.5,2780.0,3969.0,2.0,No,,Fair,7,2780.0,0,13,0,98042.0,47.3992,-122.164,2260.0,4160
6600220080,15 February 2016,395000.0,3,1.5,1280.0,15028.0,1.0,No,,Fair,7,1280.0,0,36,0,98074.0,47.6304,-122.035,1470.0,13698
126059097,14 October 2017,775000.0,3,3.5,2690.0,104544.0,2.0,No,,Fair,8,2690.0,0,70,1990,98072.0,47.7717,-122.112,2300.0,81698
8078490330,14 September 2017,319950.0,3,2.5,1980.0,9907.0,2.0,No,,Fair,8,1980.0,0,27,0,98022.0,47.1903,-122.013,2050.0,9907
2789000120,15 April 2016,335000.0,2,1.0,1800.0,8900.0,1.0,No,,Fair,6,900.0,900,73,0,98168.0,47.51,-122.323,2040.0,10450
4113800300,15 April 2016,600000.0,4,2.5,2420.0,7744.0,2.0,No,,Fair,9,2420.0,0,24,0,98056.0,47.534,-122.18,2820.0,11129
5153900150,14 July 2017,205000.0,3,1.0,1180.0,8240.0,1.0,No,,Good,7,1180.0,0,51,0,98003.0,47.3325,-122.321,1180.0,7840
3876000350,15 February 2016,470000.0,6,1.75,2490.0,8732.0,1.5,No,,Good,8,2490.0,0,52,0,98034.0,47.7252,-122.187,1840.0,8024
2856100250,14 November 2017,735000.0,4,2.5,2470.0,2550.0,3.0,No,,Fair,8,2470.0,0,14,0,98117.0,47.6765,-122.389,1270.0,3060
9828701565,15 February 2016,375000.0,3,2.0,2240.0,5200.0,1.0,No,,Fair,7,1630.0,610,64,0,98112.0,47.6191,-122.296,1470.0,3775
5014000215,14 August 2017,454000.0,2,1.0,880.0,6731.0,1.0,No,,Good,7,880.0,0,68,0,98116.0,47.5694,-122.395,1240.0,6731
826069180,14 October 2017,440000.0,4,2.75,2030.0,56192.0,1.0,No,,Fair,8,1550.0,480,39,0,98077.0,47.752,-122.073,2510.0,44866
2125049024,14 June 2017,1330000.0,4,2.25,2870.0,6280.0,1.5,No,,Good,9,1980.0,890,113,0,98112.0,47.6329,-122.31,2370.0,4760
2678100005,15 February 2016,325000.0,2,1.0,1120.0,6236.0,1.0,No,,Good,6,1120.0,0,64,0,98155.0,47.763,-122.291,1340.0,7784
8078100120,15 March 2016,340000.0,4,2.5,2170.0,19785.0,2.0,No,,Fair,8,2170.0,0,26,0,98031.0,47.4034,-122.167,2280.0,8616
6021503830,14 June 2017,480000.0,4,1.0,2080.0,5500.0,1.0,No,,Fair,7,1040.0,1040,77,0,98117.0,47.6838,-122.386,1280.0,4000
8691330500,14 December 2017,780000.0,4,2.5,3090.0,12511.0,2.0,No,,Good,10,3090.0,0,20,0,98075.0,47.5932,-121.983,3100.0,10882
7549802030,14 November 2017,400000.0,4,1.75,1850.0,6480.0,1.0,No,,Good,7,1120.0,730,60,0,98108.0,47.5525,-122.313,1610.0,5040
7172200125,14 August 2017,1050000.0,3,2.5,3400.0,5119.0,2.0,No,,Fair,8,2300.0,1100,4,0,98115.0,47.6843,-122.305,1740.0,5969
7941600220,14 June 2017,219900.0,3,1.0,970.0,7742.0,1.0,No,,Good,6,970.0,0,51,0,98003.0,47.3173,-122.327,970.0,7650
8887001140,14 July 2017,562000.0,3,3.0,3290.0,80471.0,2.0,No,Twice,Good,8,2330.0,960,43,0,98070.0,47.504,-122.464,1830.0,30494
821079102,14 October 2017,780000.0,4,3.5,3720.0,213073.0,1.0,No,Twice,Fair,10,3720.0,0,11,0,98010.0,47.3216,-121.94,2190.0,59241
